No.	Name	Description	Block ID	Block	Sub-Block	
1252	SpAD_AEA(ri)	spectral absolute deviation from augmented edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral indices	1
1253	SpMAD_AEA(ri)	spectral mean absolute deviation from augmented edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral indices	1
1254	Chi0_EA	connectivity-like index of order 0 from edge adjacency mat.	12	Edge adjacency indices	Connectivity-like indices	2
1255	Chi1_EA	connectivity-like index of order 1 from edge adjacency mat.	12	Edge adjacency indices	Connectivity-like indices	2
1256	Chi0_EA(ed)	connectivity-like index of order 0 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Connectivity-like indices	2
1257	Chi1_EA(ed)	connectivity-like index of order 1 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Connectivity-like indices	2
1258	Chi0_EA(bo)	connectivity-like index of order 0 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Connectivity-like indices	2
1259	Chi1_EA(bo)	connectivity-like index of order 1 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Connectivity-like indices	2
1260	Chi0_EA(dm)	connectivity-like index of order 0 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Connectivity-like indices	2
1261	Chi1_EA(dm)	connectivity-like index of order 1 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Connectivity-like indices	2
1262	Chi0_EA(ri)	connectivity-like index of order 0 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Connectivity-like indices	2
1263	Chi1_EA(ri)	connectivity-like index of order 1 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Connectivity-like indices	2
1264	Chi0_AEA(ed)	connectivity-like index of order 0 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Connectivity-like indices	2
1265	Chi1_AEA(ed)	connectivity-like index of order 1 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Connectivity-like indices	2
1266	Chi0_AEA(bo)	connectivity-like index of order 0 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Connectivity-like indices	2
1267	Chi1_AEA(bo)	connectivity-like index of order 1 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Connectivity-like indices	2
1268	Chi0_AEA(dm)	connectivity-like index of order 0 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Connectivity-like indices	2
1269	Chi1_AEA(dm)	connectivity-like index of order 1 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Connectivity-like indices	2
1270	Chi0_AEA(ri)	connectivity-like index of order 0 from augmented edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Connectivity-like indices	2
1271	Chi1_AEA(ri)	connectivity-like index of order 1 from augmented edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Connectivity-like indices	2
1272	SM02_EA	spectral moment of order 2 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1273	SM03_EA	spectral moment of order 3 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1274	SM04_EA	spectral moment of order 4 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1275	SM05_EA	spectral moment of order 5 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1276	SM06_EA	spectral moment of order 6 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1277	SM07_EA	spectral moment of order 7 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1278	SM08_EA	spectral moment of order 8 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1279	SM09_EA	spectral moment of order 9 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1280	SM10_EA	spectral moment of order 10 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1281	SM11_EA	spectral moment of order 11 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1282	SM12_EA	spectral moment of order 12 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1283	SM13_EA	spectral moment of order 13 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1284	SM14_EA	spectral moment of order 14 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1285	SM15_EA	spectral moment of order 15 from edge adjacency mat.	12	Edge adjacency indices	Spectral moments	3
1286	SM02_EA(ed)	spectral moment of order 2 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1287	SM03_EA(ed)	spectral moment of order 3 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1288	SM04_EA(ed)	spectral moment of order 4 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1289	SM05_EA(ed)	spectral moment of order 5 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1290	SM06_EA(ed)	spectral moment of order 6 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1291	SM07_EA(ed)	spectral moment of order 7 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1292	SM08_EA(ed)	spectral moment of order 8 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1293	SM09_EA(ed)	spectral moment of order 9 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1294	SM10_EA(ed)	spectral moment of order 10 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1295	SM11_EA(ed)	spectral moment of order 11 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1296	SM12_EA(ed)	spectral moment of order 12 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1297	SM13_EA(ed)	spectral moment of order 13 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1298	SM14_EA(ed)	spectral moment of order 14 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1299	SM15_EA(ed)	spectral moment of order 15 from edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1300	SM02_EA(bo)	spectral moment of order 2 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1301	SM03_EA(bo)	spectral moment of order 3 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1302	SM04_EA(bo)	spectral moment of order 4 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1303	SM05_EA(bo)	spectral moment of order 5 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1304	SM06_EA(bo)	spectral moment of order 6 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1305	SM07_EA(bo)	spectral moment of order 7 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1306	SM08_EA(bo)	spectral moment of order 8 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1307	SM09_EA(bo)	spectral moment of order 9 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1308	SM10_EA(bo)	spectral moment of order 10 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1309	SM11_EA(bo)	spectral moment of order 11 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1310	SM12_EA(bo)	spectral moment of order 12 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1311	SM13_EA(bo)	spectral moment of order 13 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1312	SM14_EA(bo)	spectral moment of order 14 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1313	SM15_EA(bo)	spectral moment of order 15 from edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1314	SM02_EA(dm)	spectral moment of order 2 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1315	SM03_EA(dm)	spectral moment of order 3 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1316	SM04_EA(dm)	spectral moment of order 4 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1317	SM05_EA(dm)	spectral moment of order 5 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1318	SM06_EA(dm)	spectral moment of order 6 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1319	SM07_EA(dm)	spectral moment of order 7 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1320	SM08_EA(dm)	spectral moment of order 8 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1321	SM09_EA(dm)	spectral moment of order 9 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1322	SM10_EA(dm)	spectral moment of order 10 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1323	SM11_EA(dm)	spectral moment of order 11 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1324	SM12_EA(dm)	spectral moment of order 12 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1325	SM13_EA(dm)	spectral moment of order 13 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1326	SM14_EA(dm)	spectral moment of order 14 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1327	SM15_EA(dm)	spectral moment of order 15 from edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1328	SM02_EA(ri)	spectral moment of order 2 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1329	SM03_EA(ri)	spectral moment of order 3 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1330	SM04_EA(ri)	spectral moment of order 4 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1331	SM05_EA(ri)	spectral moment of order 5 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1332	SM06_EA(ri)	spectral moment of order 6 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1333	SM07_EA(ri)	spectral moment of order 7 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1334	SM08_EA(ri)	spectral moment of order 8 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1335	SM09_EA(ri)	spectral moment of order 9 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1336	SM10_EA(ri)	spectral moment of order 10 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1337	SM11_EA(ri)	spectral moment of order 11 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1338	SM12_EA(ri)	spectral moment of order 12 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1339	SM13_EA(ri)	spectral moment of order 13 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1340	SM14_EA(ri)	spectral moment of order 14 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1341	SM15_EA(ri)	spectral moment of order 15 from edge adjacency mat. weighted by resonance integral	12	Edge adjacency indices	Spectral moments	3
1342	SM02_AEA(ed)	spectral moment of order 2 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1343	SM03_AEA(ed)	spectral moment of order 3 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1344	SM04_AEA(ed)	spectral moment of order 4 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1345	SM05_AEA(ed)	spectral moment of order 5 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1346	SM06_AEA(ed)	spectral moment of order 6 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1347	SM07_AEA(ed)	spectral moment of order 7 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1348	SM08_AEA(ed)	spectral moment of order 8 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1349	SM09_AEA(ed)	spectral moment of order 9 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1350	SM10_AEA(ed)	spectral moment of order 10 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1351	SM11_AEA(ed)	spectral moment of order 11 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1352	SM12_AEA(ed)	spectral moment of order 12 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1353	SM13_AEA(ed)	spectral moment of order 13 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1354	SM14_AEA(ed)	spectral moment of order 14 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1355	SM15_AEA(ed)	spectral moment of order 15 from augmented edge adjacency mat. weighted by edge degree	12	Edge adjacency indices	Spectral moments	3
1356	SM02_AEA(bo)	spectral moment of order 2 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1357	SM03_AEA(bo)	spectral moment of order 3 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1358	SM04_AEA(bo)	spectral moment of order 4 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1359	SM05_AEA(bo)	spectral moment of order 5 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1360	SM06_AEA(bo)	spectral moment of order 6 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1361	SM07_AEA(bo)	spectral moment of order 7 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1362	SM08_AEA(bo)	spectral moment of order 8 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1363	SM09_AEA(bo)	spectral moment of order 9 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1364	SM10_AEA(bo)	spectral moment of order 10 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1365	SM11_AEA(bo)	spectral moment of order 11 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1366	SM12_AEA(bo)	spectral moment of order 12 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1367	SM13_AEA(bo)	spectral moment of order 13 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1368	SM14_AEA(bo)	spectral moment of order 14 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1369	SM15_AEA(bo)	spectral moment of order 15 from augmented edge adjacency mat. weighted by bond order	12	Edge adjacency indices	Spectral moments	3
1370	SM02_AEA(dm)	spectral moment of order 2 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1371	SM03_AEA(dm)	spectral moment of order 3 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1372	SM04_AEA(dm)	spectral moment of order 4 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1373	SM05_AEA(dm)	spectral moment of order 5 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1374	SM06_AEA(dm)	spectral moment of order 6 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1375	SM07_AEA(dm)	spectral moment of order 7 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1376	SM08_AEA(dm)	spectral moment of order 8 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
1377	SM09_AEA(dm)	spectral moment of order 9 from augmented edge adjacency mat. weighted by dipole moment	12	Edge adjacency indices	Spectral moments	3
